대지위치,착공예정일,실착공일,사용승인일,위도,경도
경기도 광명시 광명동 42-42,20200619.0,20200424.0,20230919.0,37.4749444,126.8562383
경기도 광명시 광명동 42-42,20200619.0,20200424.0,20230919.0,37.4749444,126.8562383
경기도 광명시 광명동 42-42,20200619.0,20200424.0,20230919.0,37.4749444,126.8562383
경기도 광명시 광명동 42-42,20200619.0,20200424.0,20230919.0,37.4749444,126.8562383
경기도 광명시 광명동 42-42,20200619.0,20200424.0,20230919.0,37.4749444,126.8562383
경기도 광명시 광명동 42-42,20200619.0,20200424.0,20230919.0,37.4749444,126.8562383
경기도 광명시 광명동 42-42,20200619.0,20200424.0,20230919.0,37.4749444,126.8562383
경기도 광명시 광명동 42-42,20200619.0,20200424.0,20230919.0,37.4749444,126.8562383
경기도 광명시 광명동 42-42,20200619.0,20200424.0,20230919.0,37.4749444,126.8562383
경기도 광명시 광명동 42-42,20200619.0,20200424.0,20230919.0,37.4749444,126.8562383
경기도 광명시 광명동 42-42,20200619.0,20200424.0,20230919.0,37.4749444,126.8562383
경기도 광명시 광명동 42-42,20200619.0,20200424.0,20230919.0,37.4749444,126.8562383
경기도 광명시 광명동 158-128,20201029.0,20201029.0,20210528.0,37.4808151,126.8539163
경기도 광명시 광명동 158-131,20200225.0,20200225.0,20201104.0,37.4806259,126.8536058
경기도 광명시 광명동 158-134,20200214.0,20200214.0,20200831.0,37.480238,126.8534263
경기도 광명시 광명동 158-910,20200720.0,20200720.0,20201203.0,37.4795904,126.8510185
경기도 광명시 광명동 158-1113,20200326.0,20200326.0,20210209.0,37.48074769999999,126.8506961
경기도 광명시 광명동 209-11,20200915.0,20200915.0,20210522.0,37.4781633,126.8505539
경기도 광명시 광명동 216-13,20201015.0,20201015.0,20210623.0,37.4773149,126.848322
경기도 광명시 광명동 226-7,20200410.0,20200410.0,20200928.0,37.4775427,126.8473853
경기도 광명시 광명동 236-20,20200622.0,20200622.0,20210414.0,37.47479209999999,126.8460859
경기도 광명시 광명동 285-3,20200921.0,20200921.0,20210402.0,37.4766994,126.8513049
경기도 광명시 광명동 288-79,20200506.0,20200506.0,20201023.0,37.4756117,126.8509097
경기도 광명시 광명동 290-24,20201120.0,20201201.0,20220718.0,37.4745953,126.8526277
경기도 광명시 광명동 337-40,20200923.0,20200923.0,20220906.0,37.4729701,126.8522932
경기도 광명시 광명동 342-5,20200710.0,20200710.0,20211026.0,37.4734182,126.8523959
경기도 광명시 광명동 342-6,20200713.0,20200711.0,20211224.0,37.4731902,126.8518938
경기도 광명시 광명동 342-19,20200713.0,20200711.0,20211227.0,37.4729689,126.8519834
경기도 광명시 광명동 618,20201109.0,20201109.0,20210405.0,37.4603841,126.846469
경기도 광명시 광명동 618,20201109.0,20201109.0,20210405.0,37.4603841,126.846469
경기도 광명시 광명동 736-1,20200923.0,20200923.0,20210607.0,37.46773230000001,126.8518907
경기도 광명시 광명동 788-2,20200302.0,20200302.0,20231228.0,37.4717061,126.8526377
경기도 광명시 노온사동 212-9,20200423.0,20200423.0,20201102.0,37.4494814,126.8486113
경기도 광명시 노온사동 212-13,20200530.0,20200601.0,20201126.0,37.4488756,126.8475033
경기도 광명시 노온사동 212-13,20200530.0,20200601.0,20201126.0,37.4488756,126.8475033
경기도 광명시 노온사동 216-8,20200831.0,20200831.0,20201223.0,37.4491352,126.8464878
경기도 광명시 노온사동 356-1,20201104.0,20201104.0,20210717.0,37.4447328,126.8465987
경기도 광명시 노온사동 363-20,20200113.0,20200113.0,20200612.0,37.443767,126.846178
경기도 광명시 노온사동 510-4,20201125.0,20201125.0,20211123.0,37.4375139,126.8488817
경기도 광명시 노온사동 740-5,20200220.0,20200220.0,20200521.0,37.4263195,126.84685
경기도 광명시 소하동 687-2,20200706.0,20200709.0,20210426.0,37.4369818,126.8934847
경기도 광명시 소하동 931-1,20201016.0,20201016.0,20220304.0,37.4355813,126.8788799
경기도 광명시 소하동 1109-8,20200916.0,,,37.4349265,126.8690453
경기도 광명시 소하동 1109-8,20200916.0,,,37.4349265,126.8690453
경기도 광명시 소하동 1338-4,20200530.0,20200530.0,20230921.0,37.4477875,126.8845278
경기도 광명시 소하동 1353,20200828.0,20200828.0,20210514.0,37.444779,126.8881176
경기도 광명시 옥길동 23,20201130.0,20201130.0,20210513.0,37.4704097,126.842488
경기도 광명시 옥길동 88-2,20200403.0,20200403.0,20201104.0,37.4740232,126.8396626
경기도 광명시 옥길동 88-8,20200403.0,20200403.0,20201104.0,37.4742868,126.8396916
경기도 광명시 일직동 23-13,20200701.0,20200701.0,20201211.0,37.4212396,126.886224
경기도 광명시 일직동 223-22,20200217.0,20200217.0,20200915.0,37.4212396,126.886224
경기도 광명시 철산동 145-2,20200717.0,20200717.0,20210120.0,37.4849317,126.86573
경기도 광명시 철산동 452,20200723.0,20200731.0,20210205.0,37.471789,126.8652854
경기도 광명시 하안동 240-1,20200812.0,20200812.0,20210225.0,37.4564852,126.8776591
경기도 광명시 하안동 303,20200701.0,20200702.0,20230120.0,37.4591453,126.8753257
경기도 광명시 하안동 870,20200304.0,20200304.0,20200722.0,37.4539762,126.8610761
경기도 광명시 하안동 888-4,20200518.0,20200515.0,20211019.0,37.4524596,126.8615759
경기도 광명시 가학동 280-7,20210507.0,,,37.4169212,126.856383
경기도 광명시 가학동 374,20210303.0,20210303.0,20210917.0,37.4216932,126.8493889
경기도 광명시 가학동 378,20210303.0,20210303.0,20210917.0,37.4219034,126.8476532
경기도 광명시 가학동 423-1,20210215.0,,,37.4198563,126.8498592
경기도 광명시 가학동 423-6,20210215.0,,,37.4199426,126.8497032
경기도 광명시 가학동 437-2,20210302.0,20210319.0,20211206.0,37.4186564,126.84957
경기도 광명시 가학동 1053-1,20210406.0,,,37.4035989,126.8734753
경기도 광명시 광명동 12-2,20210308.0,20210312.0,,37.4862837,126.8599332
경기도 광명시 광명동 12-2,20210308.0,20210312.0,,37.4862837,126.8599332
경기도 광명시 광명동 12-2,20210308.0,20210312.0,,37.4862837,126.8599332
경기도 광명시 광명동 12-2,20210308.0,20210312.0,,37.4862837,126.8599332
경기도 광명시 광명동 12-2,20210308.0,20210312.0,,37.4862837,126.8599332
경기도 광명시 광명동 12-2,20210308.0,20210312.0,,37.4862837,126.8599332
경기도 광명시 광명동 12-2,20210308.0,20210312.0,,37.4862837,126.8599332
경기도 광명시 광명동 12-2,20210308.0,20210312.0,,37.4862837,126.8599332
경기도 광명시 광명동 12-2,20210308.0,20210312.0,,37.4862837,126.8599332
경기도 광명시 광명동 12-2,20210308.0,20210312.0,,37.4862837,126.8599332
경기도 광명시 광명동 12-2,20210308.0,20210312.0,,37.4862837,126.8599332
경기도 광명시 광명동 12-2,20210308.0,20210312.0,,37.4862837,126.8599332
경기도 광명시 광명동 12-2,20210308.0,20210312.0,,37.4862837,126.8599332
경기도 광명시 광명동 12-2,20210308.0,20210312.0,,37.4862837,126.8599332
경기도 광명시 광명동 12-2,20210308.0,20210312.0,,37.4862837,126.8599332
경기도 광명시 광명동 12-2,20210308.0,20210312.0,,37.4862837,126.8599332
경기도 광명시 광명동 12-2,20210308.0,20210312.0,,37.4862837,126.8599332
경기도 광명시 광명동 12-2,20210308.0,20210312.0,,37.4862837,126.8599332
경기도 광명시 광명동 12-2,20210308.0,20210312.0,,37.4862837,126.8599332
경기도 광명시 광명동 12-2,20210308.0,20210312.0,,37.4862837,126.8599332
경기도 광명시 광명동 12-2,20210308.0,20210312.0,,37.4862837,126.8599332
경기도 광명시 광명동 12-2,20210308.0,20210312.0,,37.4862837,126.8599332
경기도 광명시 광명동 12-2,20210308.0,20210312.0,,37.4862837,126.8599332
경기도 광명시 광명동 12-2,20210308.0,20210312.0,,37.4862837,126.8599332
경기도 광명시 광명동 12-2,20210308.0,20210312.0,,37.4862837,126.8599332
경기도 광명시 광명동 12-2,20210308.0,20210312.0,,37.4862837,126.8599332
경기도 광명시 광명동 12-2,20210308.0,20210312.0,,37.4862837,126.8599332
경기도 광명시 광명동 12-2,20210308.0,20210312.0,,37.4862837,126.8599332
경기도 광명시 광명동 12-2,20210308.0,20210312.0,,37.4862837,126.8599332
경기도 광명시 광명동 12-2,20210308.0,20210312.0,,37.4862837,126.8599332
경기도 광명시 광명동 12-2,20210308.0,20210312.0,,37.4862837,126.8599332
경기도 광명시 광명동 12-2,20210308.0,20210312.0,,37.4862837,126.8599332
경기도 광명시 광명동 12-2,20210308.0,20210312.0,,37.4862837,126.8599332
경기도 광명시 광명동 12-2,20210308.0,20210312.0,,37.4862837,126.8599332
경기도 광명시 광명동 12-2,20210308.0,20210312.0,,37.4862837,126.8599332
경기도 광명시 광명동 12-2,20210308.0,20210312.0,,37.4862837,126.8599332
경기도 광명시 광명동 12-2,20210308.0,20210312.0,,37.4862837,126.8599332
경기도 광명시 광명동 12-2,20210308.0,20210312.0,,37.4862837,126.8599332
경기도 광명시 광명동 12-2,20210308.0,20210312.0,,37.4862837,126.8599332
경기도 광명시 광명동 12-2,20210308.0,20210312.0,,37.4862837,126.8599332
경기도 광명시 광명동 12-2,20210308.0,20210312.0,,37.4862837,126.8599332
경기도 광명시 광명동 12-2,20210308.0,20210312.0,,37.4862837,126.8599332
경기도 광명시 광명동 12-2,20210308.0,20210312.0,,37.4862837,126.8599332
경기도 광명시 광명동 12-2,20210308.0,20210312.0,,37.4862837,126.8599332
경기도 광명시 광명동 12-2,20210308.0,20210312.0,,37.4862837,126.8599332
경기도 광명시 광명동 12-2,20210308.0,20210312.0,,37.4862837,126.8599332
경기도 광명시 광명동 12-2,20210308.0,20210312.0,,37.4862837,126.8599332
경기도 광명시 광명동 12-2,20210308.0,20210312.0,,37.4862837,126.8599332
경기도 광명시 광명동 12-2,20210308.0,20210312.0,,37.4862837,126.8599332
경기도 광명시 광명동 12-2,20210308.0,20210312.0,,37.4862837,126.8599332
경기도 광명시 광명동 12-2,20210308.0,20210312.0,,37.4862837,126.8599332
경기도 광명시 광명동 12-2,20210308.0,20210312.0,,37.4862837,126.8599332
경기도 광명시 광명동 12-2,20210308.0,20210312.0,,37.4862837,126.8599332
경기도 광명시 광명동 12-2,20210308.0,20210312.0,,37.4862837,126.8599332
경기도 광명시 광명동 12-2,20210308.0,20210312.0,,37.4862837,126.8599332
경기도 광명시 광명동 12-2,20210308.0,20210312.0,,37.4862837,126.8599332
경기도 광명시 광명동 12-2,20210308.0,20210312.0,,37.4862837,126.8599332
경기도 광명시 광명동 12-2,20210308.0,20210312.0,,37.4862837,126.8599332
경기도 광명시 광명동 52-8,20210215.0,20210215.0,20220816.0,37.4846399,126.8559426
경기도 광명시 광명동 126-28,20211220.0,20211224.0,20220819.0,37.4791864,126.8590685
경기도 광명시 광명동 141-7,20210201.0,20210201.0,20220225.0,37.4810357,126.8554875
경기도 광명시 광명동 141-7,20210201.0,20210201.0,20220225.0,37.4810357,126.8554875
경기도 광명시 광명동 155-3,20210317.0,20210317.0,20210817.0,37.4792776,126.8581249
경기도 광명시 광명동 158-10,20210511.0,20210511.0,20220614.0,37.4796377,126.8568836
경기도 광명시 광명동 158-103,20210429.0,20210429.0,20220103.0,37.4807825,126.854473
경기도 광명시 광명동 159-106,20210913.0,20210911.0,20240612.0,37.4810973,126.8476615
경기도 광명시 광명동 183-72,20210714.0,20210714.0,20220811.0,37.4795792,126.848756
경기도 광명시 광명동 209-2,20210422.0,20210422.0,20211216.0,37.478123,126.8503563
경기도 광명시 광명동 276-12,20210722.0,20210722.0,20211231.0,37.4768999,126.8506573
경기도 광명시 광명동 289-19,20210906.0,20210906.0,20220715.0,37.4748113,126.851184
경기도 광명시 광명동 296-2,20210201.0,20210201.0,20210906.0,37.4746266,126.8531063
경기도 광명시 광명동 334-36,20210816.0,20210816.0,20220705.0,37.4726896,126.8531654
경기도 광명시 광명동 344,20210820.0,20210824.0,20240501.0,37.4738088,126.8521902
경기도 광명시 광명동 346-16,20210318.0,20210318.0,20211007.0,37.4732644,126.8506399
경기도 광명시 광명동 373-3,20210930.0,20210930.0,,37.4722668,126.8500681
경기도 광명시 광명동 373-3,20210930.0,20210930.0,,37.4722668,126.8500681
경기도 광명시 광명동 373-3,20210930.0,20210930.0,,37.4722668,126.8500681
경기도 광명시 광명동 373-3,20210930.0,20210930.0,,37.4722668,126.8500681
경기도 광명시 광명동 373-3,20210930.0,20210930.0,,37.4722668,126.8500681
경기도 광명시 광명동 373-3,20210930.0,20210930.0,,37.4722668,126.8500681
경기도 광명시 광명동 373-3,20210930.0,20210930.0,,37.4722668,126.8500681
경기도 광명시 광명동 373-3,20210930.0,20210930.0,,37.4722668,126.8500681
경기도 광명시 광명동 373-3,20210930.0,20210930.0,,37.4722668,126.8500681
경기도 광명시 광명동 373-3,20210930.0,20210930.0,,37.4722668,126.8500681
경기도 광명시 광명동 373-3,20210930.0,20210930.0,,37.4722668,126.8500681
경기도 광명시 광명동 373-3,20210930.0,20210930.0,,37.4722668,126.8500681
경기도 광명시 광명동 373-3,20210930.0,20210930.0,,37.4722668,126.8500681
경기도 광명시 광명동 373-3,20210930.0,20210930.0,,37.4722668,126.8500681
경기도 광명시 광명동 373-3,20210930.0,20210930.0,,37.4722668,126.8500681
경기도 광명시 광명동 373-3,20210930.0,20210930.0,,37.4722668,126.8500681
경기도 광명시 광명동 373-3,20210930.0,20210930.0,,37.4722668,126.8500681
경기도 광명시 광명동 373-3,20210930.0,20210930.0,,37.4722668,126.8500681
경기도 광명시 광명동 373-3,20210930.0,20210930.0,,37.4722668,126.8500681
경기도 광명시 광명동 373-3,20210930.0,20210930.0,,37.4722668,126.8500681
경기도 광명시 광명동 373-3,20210930.0,20210930.0,,37.4722668,126.8500681
경기도 광명시 광명동 373-3,20210930.0,20210930.0,,37.4722668,126.8500681
경기도 광명시 광명동 373-3,20210930.0,20210930.0,,37.4722668,126.8500681
경기도 광명시 광명동 373-3,20210930.0,20210930.0,,37.4722668,126.8500681
경기도 광명시 광명동 373-3,20210930.0,20210930.0,,37.4722668,126.8500681
경기도 광명시 광명동 373-3,20210930.0,20210930.0,,37.4722668,126.8500681
경기도 광명시 광명동 373-3,20210930.0,20210930.0,,37.4722668,126.8500681
경기도 광명시 광명동 373-3,20210930.0,20210930.0,,37.4722668,126.8500681
경기도 광명시 광명동 373-3,20210930.0,20210930.0,,37.4722668,126.8500681
경기도 광명시 광명동 373-3,20210930.0,20210930.0,,37.4722668,126.8500681
경기도 광명시 광명동 373-3,20210930.0,20210930.0,,37.4722668,126.8500681
경기도 광명시 광명동 373-3,20210930.0,20210930.0,,37.4722668,126.8500681
경기도 광명시 광명동 373-3,20210930.0,20210930.0,,37.4722668,126.8500681
경기도 광명시 광명동 373-3,20210930.0,20210930.0,,37.4722668,126.8500681
경기도 광명시 광명동 373-3,20210930.0,20210930.0,,37.4722668,126.8500681
경기도 광명시 광명동 373-3,20210930.0,20210930.0,,37.4722668,126.8500681
경기도 광명시 광명동 373-3,20210930.0,20210930.0,,37.4722668,126.8500681
경기도 광명시 광명동 373-3,20210930.0,20210930.0,,37.4722668,126.8500681
경기도 광명시 광명동 373-3,20210930.0,20210930.0,,37.4722668,126.8500681
경기도 광명시 광명동 373-3,20210930.0,20210930.0,,37.4722668,126.8500681
경기도 광명시 광명동 373-3,20210930.0,20210930.0,,37.4722668,126.8500681
경기도 광명시 광명동 373-3,20210930.0,20210930.0,,37.4722668,126.8500681
경기도 광명시 광명동 373-3,20210930.0,20210930.0,,37.4722668,126.8500681
경기도 광명시 노온사동 212-11,20210224.0,20210319.0,20211220.0,37.4492621,126.848478
경기도 광명시 노온사동 220-18,20210308.0,20210326.0,20210917.0,37.448527,126.8475871
경기도 광명시 노온사동 221-3,20210322.0,20210326.0,20211104.0,37.4482794,126.8475208
경기도 광명시 노온사동 221-3,20210322.0,20210326.0,20211104.0,37.4482794,126.8475208
경기도 광명시 노온사동 222,20210322.0,20210322.0,20211104.0,37.4483833,126.8478526
경기도 광명시 노온사동 377-3,20210225.0,20210225.0,20211108.0,37.4423389,126.8445189
경기도 광명시 노온사동 574-29,20210518.0,20210528.0,20211122.0,37.4359861,126.8436441
경기도 광명시 노온사동 576-1,20210226.0,,,37.4360145,126.844758
경기도 광명시 노온사동 576-1,20210226.0,,,37.4360145,126.844758
경기도 광명시 노온사동 775,20210215.0,20210329.0,20210623.0,37.4309768,126.8517071
경기도 광명시 소하동 610-6,20210830.0,20210830.0,20220503.0,37.4386444,126.8929718
경기도 광명시 소하동 610-6,20210830.0,20210830.0,20220503.0,37.4386444,126.8929718
경기도 광명시 소하동 610-6,20210830.0,20210830.0,20220503.0,37.4386444,126.8929718
경기도 광명시 소하동 610-6,20210830.0,20210830.0,20220503.0,37.4386444,126.8929718
경기도 광명시 소하동 924-17,20210312.0,20210312.0,20210831.0,37.4367927,126.8791072
